Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
332969,7302578930589,Endorsements,Closed,Low,OutBound,2023-05-19 15:23:00,2023-06-08 15:36:00,2023-05-19 15:23:00,2023-05-19 15:23:00,2023-05-19 15:23:00,0.0,Offered,0,0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,-
332971,10505105222685,Reimbursement Claims,Closed,Low,Mail,2023-05-19 15:27:00,2023-06-09 21:37:00,2023-05-19 16:34:00,2023-05-19 16:34:00,2023-05-20 21:10:00,30.0,Offered,0,1,872.0,1783.0,872.0,1783.0,872.0,1783.0,872.0,-
332976,7292816058653,Support,Closed,Low,Internal Communication,2023-05-19 15:32:00,2023-06-08 18:37:00,2023-05-19 16:53:00,2023-05-19 15:53:00,2023-05-19 18:05:00,3.0,Offered,0,4,81.0,153.0,148.0,153.0,148.0,153.0,148.0,-
332981,11055674007581,Reimbursement Claims,Closed,Low,Mail,2023-05-19 15:36:00,2023-06-08 17:38:00,2023-05-19 16:34:00,2023-05-19 16:34:00,2023-05-19 17:16:00,2.0,Offered,0,0,478.0,99.0,99.0,99.0,99.0,99.0,99.0,-
332983,9963622950941,Support,Closed,Low,Mail,2023-05-19 15:39:00,2023-06-15 13:41:00,2023-05-19 15:51:00,2023-05-19 15:51:00,2023-05-26 12:47:00,165.0,Offered,0,2,621.0,9907.0,4867.0,9907.0,4867.0,9908.0,4868.0,Claims
332986,11055762757533,Support,Closed,Low,Mail,2023-05-19 15:41:00,2023-06-14 11:33:00,2023-05-19 15:53:00,2023-05-19 15:53:00,2023-05-25 11:00:00,139.0,Offered,0,1,859.0,8359.0,4039.0,8359.0,4039.0,8360.0,3859.0,Is my treatment covered (IMTC)
332993,11055882618653,Support,Closed,Low,Mail,2023-05-19 15:46:00,2023-06-14 11:33:00,2023-05-19 15:53:00,2023-05-19 15:53:00,2023-05-25 10:59:00,139.0,Offered,0,1,1068.0,8353.0,4033.0,8353.0,4033.0,8353.0,3853.0,Claims
332996,11055966659485,Reimbursement Claims,Closed,Low,Mail,2023-05-19 15:50:00,2023-06-12 20:38:00,2023-05-19 16:36:00,2023-05-19 16:36:00,2023-05-23 20:08:00,100.0,Offered,0,1,3137.0,6017.0,3137.0,6017.0,3137.0,6018.0,3138.0,-
332998,7303550406941,Reimbursement Claims,Closed,Low,Mail,2023-05-19 15:52:00,2023-05-28 18:09:00,2023-05-19 16:36:00,2023-05-19 16:36:00,2023-05-28 18:09:00,218.0,Offered,0,1,2107.0,13097.0,6617.0,13097.0,6617.0,13097.0,6617.0,-
333003,7251466215965,Endorsements,Closed,Low,OutBound,2023-05-19 15:56:00,2023-06-08 16:35:00,2023-05-19 15:56:00,2023-05-19 15:56:00,2023-05-19 15:56:00,0.0,Offered,0,0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,-
333006,11056075940637,Support,Closed,Low,Mail,2023-05-19 15:57:00,2023-06-14 18:37:00,2023-05-19 17:12:00,2023-05-19 17:12:00,2023-05-25 17:34:00,146.0,Offered,0,2,606.0,8736.0,4416.0,8736.0,4416.0,8737.0,4237.0,Health Benefits
333009,11056140926237,Support,Solved,Low,Mail,2023-05-19 16:00:00,2023-06-02 10:44:00,2023-05-19 17:13:00,2023-05-19 17:13:00,2023-05-31 10:08:00,282.0,5,0,2,103.0,16928.0,8288.0,16928.0,8288.0,16928.0,8288.0,-
333014,11084510025373,Support,Closed,Low,Mail,2023-05-19 16:07:00,2023-06-13 18:37:00,2023-05-19 17:12:00,2023-05-19 17:12:00,2023-05-24 17:35:00,121.0,Offered,0,2,1268.0,7288.0,3688.0,7288.0,3688.0,7289.0,3509.0,-
333025,8722094945693,Reimbursement Claims,Closed,Low,Mail,2023-05-19 16:18:00,2023-06-12 20:38:00,2023-05-22 09:48:00,2023-05-19 17:14:00,2023-05-23 19:30:00,99.0,Offered,0,1,3072.0,5952.0,3072.0,5952.0,3072.0,5951.0,3071.0,-
333026,7318715992861,Support,Closed,Low,Mail,2023-05-19 16:19:00,2023-06-08 17:38:00,2023-05-19 17:13:00,2023-05-19 17:13:00,2023-05-19 17:25:00,1.0,5,0,0,478.0,66.0,66.0,66.0,66.0,67.0,67.0,Claims
333030,7302908398109,Support,Closed,Low,Internal Communication,2023-05-19 16:23:00,2023-06-12 18:36:00,2023-05-20 11:39:00,2023-05-19 17:14:00,2023-05-23 18:09:00,98.0,Offered,0,3,56.0,5865.0,2985.0,5865.0,2985.0,5865.0,2985.0,-
333044,10995353234717,Reimbursement Claims,Closed,Low,Mail,2023-05-19 16:34:00,2023-06-18 15:36:00,2023-05-22 09:50:00,2023-05-22 09:50:00,2023-05-29 15:14:00,239.0,Offered,0,2,3866.0,14321.0,7121.0,14321.0,7121.0,14321.0,6941.0,-
333047,7223472769437,Endorsements,Pending,Low,Mail,2023-05-19 16:35:00,2023-05-22 14:37:00,2023-05-22 13:00:00,2023-05-22 13:00:00,2023-05-29 15:14:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4202.0,2042.0,-
333059,10503632293917,Support,Closed,Low,Mail,2023-05-19 16:48:00,2023-06-08 18:37:00,2023-05-19 17:14:00,2023-05-19 17:14:00,2023-05-19 18:11:00,1.0,Offered,0,1,71.0,82.0,71.0,82.0,71.0,82.0,71.0,-
333074,10737010104733,Reimbursement Claims,Closed,Low,Mail,2023-05-19 17:00:00,2023-05-22 16:02:00,2023-05-22 09:50:00,2023-05-22 09:50:00,2023-05-22 16:02:00,71.0,Offered,0,0,478.0,4262.0,2102.0,4262.0,2102.0,4262.0,1922.0,-
333076,7303161725981,Support,Closed,Low,Mail,2023-05-19 17:03:00,2023-06-10 19:36:00,2023-05-20 12:28:00,2023-05-20 12:28:00,2023-05-21 18:46:00,50.0,Offered,0,2,321.0,2983.0,1363.0,2983.0,1363.0,2983.0,1363.0,HR Queries
333078,7302681090717,Support,Closed,Low,Mail,2023-05-19 17:07:00,2023-06-18 11:33:00,2023-05-19 17:16:00,2023-05-19 17:16:00,2023-05-29 10:32:00,233.0,Offered,0,4,542.0,14005.0,6805.0,14005.0,6805.0,14005.0,6805.0,HR Queries
333082,8873952134429,Support,Closed,Low,Mail,2023-05-19 17:08:00,2023-06-13 15:39:00,2023-05-19 17:16:00,2023-05-19 17:16:00,2023-05-24 15:16:00,118.0,Offered,0,2,543.0,7088.0,3488.0,7088.0,3488.0,7088.0,3488.0,HR Queries
333088,7302380406685,Reimbursement Claims,Closed,Low,Mail,2023-05-19 17:13:00,2023-06-13 21:36:00,2023-05-22 09:51:00,2023-05-22 09:51:00,2023-05-24 21:13:00,124.0,Offered,0,0,478.0,7440.0,3826.0,7440.0,3826.0,7440.0,3647.0,-
333109,11057833388189,Support,Closed,Low,Mail,2023-05-19 17:26:00,2023-06-12 11:33:00,2023-05-20 12:27:00,2023-05-20 12:27:00,2023-05-23 11:26:00,90.0,Offered,0,2,330.0,5399.0,2519.0,5399.0,2519.0,5399.0,2339.0,-
333117,10957420544157,Reimbursement Claims,Closed,Low,Mail,2023-05-19 17:29:00,2023-05-22 18:12:00,2023-05-22 09:51:00,2023-05-22 09:51:00,2023-05-22 18:12:00,73.0,Offered,0,0,478.0,4363.0,2203.0,4363.0,2203.0,4363.0,2023.0,-
333131,11058181033757,Support,Solved,Low,Mail,2023-05-19 17:41:00,2023-06-01 15:19:00,2023-05-20 12:27:00,2023-05-20 12:27:00,2023-06-01 15:19:00,310.0,Offered,0,2,315.0,18579.0,9219.0,18579.0,9219.0,18578.0,9038.0,-
333133,11058248056605,Support,Closed,Low,Mail,2023-05-19 17:43:00,2023-06-13 12:36:00,2023-05-20 12:27:00,2023-05-20 12:27:00,2023-05-24 12:04:00,114.0,Offered,0,2,317.0,6861.0,3261.0,6861.0,3261.0,6862.0,3082.0,-
333135,10691912210205,Support,Closed,Urgent,Internal Communication,2023-05-19 17:45:00,2023-06-13 11:34:00,2023-05-20 17:02:00,2023-05-20 17:02:00,2023-05-24 11:24:00,114.0,Offered,0,1,497.0,6818.0,3218.0,6818.0,3218.0,1397.0,497.0,-
333142,10321544870045,Support,Closed,Low,Mail,2023-05-19 17:56:00,2023-06-13 13:38:00,2023-05-20 12:27:00,2023-05-20 12:27:00,2023-05-24 12:40:00,115.0,5,0,2,1163.0,6884.0,3284.0,6884.0,3284.0,6884.0,3104.0,-
333146,11058530002717,Support,Closed,Low,Mail,2023-05-19 17:58:00,2023-06-13 13:38:00,2023-05-20 12:27:00,2023-05-20 12:27:00,2023-05-24 12:42:00,115.0,Offered,0,2,1164.0,6884.0,3284.0,6884.0,3284.0,6885.0,3105.0,-
333147,7303107909661,Onboardings,Solved,Low,Mail,2023-05-19 18:02:00,2023-06-02 15:24:00,2023-05-22 10:24:00,2023-05-22 10:24:00,2023-06-02 15:24:00,333.0,Offered,0,4,2114.0,20002.0,9922.0,20002.0,9922.0,5461.0,2403.0,-
333160,7223472162077,Support,Closed,Low,Internal Communication,2023-05-19 18:14:00,2023-06-09 18:37:00,2023-05-20 12:07:00,2023-05-20 12:07:00,2023-05-20 17:59:00,24.0,Offered,0,1,540.0,1425.0,540.0,1425.0,540.0,1425.0,540.0,-
333162,10747039644829,Reimbursement Claims,Closed,Low,Mail,2023-05-19 18:15:00,2023-06-13 22:36:00,2023-05-22 09:52:00,2023-05-22 09:52:00,2023-05-24 21:50:00,124.0,Offered,0,1,3764.0,7415.0,3764.0,7415.0,3764.0,7414.0,3600.0,-
333172,11058927522589,Reimbursement Claims,Hold,Low,Mail,2023-05-19 18:19:00,2023-06-18 19:39:00,2023-05-22 09:52:00,2023-05-22 09:52:00,2023-05-24 21:50:00,96.0,Offered,0,6,2138.0,4299.0,2154.0,5751.0,2880.0,43279.0,14678.0,-
333177,10946675817117,Reimbursement Claims,Closed,Low,Mail,2023-05-19 18:20:00,2023-06-17 17:35:00,2023-05-22 09:52:00,2023-05-20 12:28:00,2023-05-28 16:50:00,215.0,Offered,0,4,2279.0,12871.0,6391.0,12871.0,6391.0,12870.0,6230.0,-
333183,11059160552477,Support,Closed,Low,Mail,2023-05-19 18:31:00,2023-06-09 21:37:00,2023-05-20 12:28:00,2023-05-20 12:28:00,2023-05-20 20:43:00,26.0,Offered,0,2,238.0,1572.0,703.0,1572.0,703.0,1572.0,704.0,Claims
333184,6655903666845,Support,Solved,Low,Internal Communication,2023-05-19 18:32:00,2023-06-09 11:42:00,2023-05-20 12:07:00,2023-05-20 12:07:00,2023-06-09 11:42:00,497.0,Offered,0,2,0.0,29830.0,14710.0,29830.0,14710.0,29829.0,14562.0,-
333185,7234599734557,Support,Open,Low,Mail,2023-05-19 18:36:00,2023-06-08 10:26:00,2023-05-20 12:30:00,2023-05-20 12:30:00,2023-06-09 11:42:00,96.0,Offered,0,5,229.0,4299.0,2154.0,5751.0,2880.0,28311.0,13767.0,HR Queries
333186,7302182485917,Reimbursement Claims,Closed,Low,Mail,2023-05-19 18:36:00,2023-06-11 23:33:00,2023-05-22 09:53:00,2023-05-22 09:53:00,2023-05-22 22:31:00,76.0,Offered,0,1,2303.0,4555.0,2303.0,4555.0,2303.0,4555.0,2160.0,-
333191,7223472162077,Support,Closed,Low,Internal Communication,2023-05-19 18:46:00,2023-06-12 18:36:00,2023-05-20 12:07:00,2023-05-20 12:07:00,2023-05-23 17:57:00,95.0,Offered,0,1,534.0,5711.0,2831.0,5711.0,2831.0,5711.0,2698.0,-
333194,11059667399197,Reimbursement Claims,Hold,Low,Mail,2023-05-19 18:50:00,2023-06-15 18:18:00,2023-05-22 09:53:00,2023-05-22 09:53:00,2023-05-23 17:57:00,96.0,Offered,0,5,2112.0,4299.0,2154.0,5751.0,2880.0,38847.0,14678.0,-
333195,11059624477725,Reimbursement Claims,Closed,Low,Mail,2023-05-19 18:50:00,2023-06-13 21:36:00,2023-05-22 09:53:00,2023-05-22 09:53:00,2023-05-24 21:14:00,122.0,Offered,0,0,478.0,7344.0,3729.0,7344.0,3729.0,7344.0,3600.0,-
333196,9531567783965,Support,Closed,Low,Closed Ticket,2023-05-19 18:51:00,2023-06-12 12:36:00,2023-05-22 09:54:00,2023-05-22 09:54:00,2023-05-23 11:38:00,89.0,Offered,0,1,2289.0,5328.0,2448.0,5328.0,2448.0,5328.0,2319.0,Claims
333200,9728631385757,Support,Closed,Low,Closed Ticket,2023-05-19 19:02:00,2023-06-11 10:32:00,2023-05-20 12:30:00,2023-05-20 12:30:00,2023-05-22 09:33:00,63.0,Offered,0,3,224.0,3751.0,1474.0,3751.0,1474.0,3752.0,1474.0,Claims
333214,11060292670109,Support,Closed,Low,Mail,2023-05-19 19:24:00,2023-06-16 15:36:00,2023-05-20 12:31:00,2023-05-20 12:31:00,2023-05-27 14:38:00,187.0,Offered,0,3,338.0,11234.0,5474.0,11234.0,5474.0,11234.0,5378.0,-
333223,7302579041949,Support,Closed,Low,Mail,2023-05-19 19:41:00,2023-06-09 15:37:00,2023-05-20 12:31:00,2023-05-20 12:31:00,2023-05-20 14:35:00,19.0,Offered,0,1,336.0,1135.0,336.0,1135.0,336.0,1135.0,336.0,-
333233,11060839971101,Support,Closed,Low,Mail,2023-05-19 19:50:00,2023-06-12 11:33:00,2023-05-20 12:31:00,2023-05-20 12:31:00,2023-05-23 10:46:00,87.0,Offered,0,2,332.0,5217.0,2337.0,5217.0,2337.0,5217.0,2267.0,-
333237,7303208965789,Support,Closed,Urgent,Internal Communication,2023-05-19 19:51:00,2023-06-13 12:36:00,2023-05-20 16:50:00,2023-05-20 16:50:00,2023-05-24 11:54:00,112.0,5,0,1,470.0,6723.0,3123.0,6723.0,3123.0,1259.0,470.0,-
333240,7303604394525,Support,Closed,Low,Mail,2023-05-19 19:55:00,2023-06-12 11:33:00,2023-05-20 12:31:00,2023-05-20 12:31:00,2023-05-23 10:31:00,87.0,5,0,1,2316.0,5196.0,2316.0,5196.0,2316.0,5196.0,2252.0,-
333251,9962972286365,Support,Closed,Low,Internal Communication,2023-05-19 20:05:00,2023-06-13 14:38:00,2023-05-20 12:08:00,2023-05-20 12:08:00,2023-05-24 13:50:00,114.0,Offered,0,1,3225.0,6825.0,3225.0,6825.0,3225.0,6825.0,3171.0,-
333264,11061728354589,Support,Solved,Low,Mail,2023-05-19 20:35:00,2023-06-16 20:26:00,2023-06-16 15:42:00,2023-05-20 12:32:00,2023-06-16 20:26:00,672.0,Offered,0,5,272.0,40311.0,20151.0,40311.0,20151.0,40311.0,14678.0,Is my treatment covered (IMTC)
333267,10468380863517,Support,Closed,Low,Mail,2023-05-19 20:41:00,2023-06-10 13:36:00,2023-05-20 12:32:00,2023-05-20 12:32:00,2023-05-21 13:05:00,40.0,Offered,0,1,263.0,2424.0,965.0,2424.0,965.0,2424.0,965.0,Claims
333268,9963622950941,Support,Closed,Low,Mail,2023-05-19 20:42:00,2023-06-17 20:36:00,2023-05-20 12:32:00,2023-05-20 12:32:00,2023-05-28 19:37:00,215.0,Offered,0,4,233.0,12894.0,6414.0,12894.0,6414.0,12894.0,6397.0,Claims
333270,11062010625565,Reimbursement Claims,Closed,Low,Mail,2023-05-19 20:48:00,2023-06-13 11:34:00,2023-05-22 09:56:00,2023-05-22 09:56:00,2023-05-24 10:51:00,110.0,Offered,0,1,2172.0,6604.0,3004.0,6604.0,3004.0,6604.0,2992.0,-
333284,10638551551645,Reimbursement Claims,Closed,Low,Mail,2023-05-19 21:16:00,2023-06-11 23:33:00,2023-05-22 09:57:00,2023-05-22 09:57:00,2023-05-22 23:27:00,74.0,Offered,0,1,2160.0,4451.0,2160.0,4451.0,2160.0,4451.0,2160.0,-
333292,7303005095197,Support,Closed,Low,Mail,2023-05-19 21:36:00,2023-06-14 11:33:00,2023-05-20 12:32:00,2023-05-20 12:32:00,2023-05-25 10:59:00,133.0,Offered,0,1,960.0,8003.0,3719.0,8003.0,3719.0,8003.0,3720.0,Manage dependents
333299,11063190006301,Support,Closed,Low,Mail,2023-05-19 21:55:00,2023-06-13 13:38:00,2023-05-20 12:32:00,2023-05-20 12:32:00,2023-05-24 13:03:00,111.0,5,0,3,720.0,6669.0,3124.0,6669.0,3124.0,6669.0,3124.0,Is my treatment covered (IMTC)
333305,7250290940573,Support,Closed,Low,Mail,2023-05-19 22:13:00,2023-06-12 12:36:00,2023-05-20 12:09:00,2023-05-20 12:09:00,2023-05-23 11:37:00,85.0,Offered,0,2,2109.0,5124.0,2318.0,5124.0,2318.0,5124.0,2317.0,-
333308,7250290940573,Support,Closed,Low,Mail,2023-05-19 22:19:00,2023-06-12 11:33:00,2023-05-20 12:09:00,2023-05-20 12:09:00,2023-05-23 11:28:00,85.0,Offered,0,2,2109.0,5109.0,2309.0,5109.0,2309.0,5110.0,2309.0,-
333312,11063541151517,Support,Closed,Low,Mail,2023-05-19 22:20:00,2023-06-09 15:37:00,2023-05-20 12:33:00,2023-05-20 12:33:00,2023-05-20 14:41:00,16.0,Offered,0,1,341.0,981.0,341.0,981.0,341.0,981.0,341.0,-
333319,7250290940573,Support,Closed,Low,Mail,2023-05-19 22:29:00,2023-06-14 13:36:00,2023-05-20 12:09:00,2023-05-20 12:09:00,2023-05-25 12:39:00,134.0,Offered,0,2,2109.0,8050.0,3819.0,8050.0,3819.0,8050.0,3819.0,-
333321,7250290940573,Support,Solved,Low,Mail,2023-05-19 22:31:00,2023-06-12 16:46:00,2023-05-20 12:09:00,2023-05-20 12:09:00,2023-06-12 16:46:00,570.0,Offered,0,1,2108.0,34215.0,17026.0,34215.0,17026.0,34214.0,14678.0,-
333333,8445501307933,Support,Closed,Low,Mail,2023-05-19 22:56:00,2023-06-10 14:35:00,2023-05-20 12:34:00,2023-05-20 12:34:00,2023-05-21 13:55:00,39.0,Offered,0,2,232.0,2339.0,1016.0,2339.0,1016.0,2339.0,1016.0,Claims
333334,7303272587293,Reimbursement Claims,Hold,Low,Mail,2023-05-19 22:58:00,2023-06-18 21:54:00,2023-05-22 09:57:00,2023-05-22 09:57:00,2023-05-21 13:55:00,96.0,Offered,0,8,1984.0,4299.0,2154.0,5751.0,2880.0,43125.0,14678.0,-
333341,10668010878621,Reimbursement Claims,Solved,Low,Mail,2023-05-19 23:22:00,2023-06-04 22:09:00,2023-05-22 09:57:00,2023-05-22 09:57:00,2023-06-04 22:09:00,383.0,Offered,0,4,1986.0,22967.0,11520.0,22967.0,11520.0,22968.0,11521.0,-
333348,10637132295325,Reimbursement Claims,Hold,Low,Mail,2023-05-19 23:34:00,2023-06-14 16:04:00,2023-05-22 10:16:00,2023-05-22 10:16:00,2023-06-04 22:09:00,96.0,Offered,0,4,1830.0,4299.0,2154.0,5751.0,2880.0,36987.0,14678.0,-
333352,7302134531741,Support,Closed,Low,Mail,2023-05-19 23:49:00,2023-06-09 13:35:00,2023-05-20 12:34:00,2023-05-20 12:34:00,2023-05-20 13:00:00,13.0,Offered,0,1,241.0,792.0,241.0,792.0,241.0,791.0,241.0,Claims
333356,9241943150109,Support,Solved,Low,Mail,2023-05-20 00:18:00,2023-05-30 12:42:00,2023-05-20 12:34:00,2023-05-20 12:34:00,2023-05-30 12:42:00,252.0,Offered,0,6,245.0,15144.0,7423.0,15144.0,7423.0,15145.0,7424.0,Is my treatment covered (IMTC)
333357,11065288444189,Reimbursement Claims,Closed,Low,Mail,2023-05-20 00:29:00,2023-06-13 16:36:00,2023-05-22 09:58:00,2023-05-22 09:58:00,2023-05-24 15:57:00,111.0,Offered,0,0,478.0,6687.0,3297.0,6687.0,3297.0,6688.0,3298.0,-
333368,6721632937629,Endorsements,Solved,Low,Mail,2023-05-20 07:00:00,2023-06-14 14:43:00,2023-06-14 14:43:00,2023-06-14 14:43:00,2023-06-14 14:43:00,608.0,Offered,0,0,478.0,36463.0,18343.0,36463.0,18343.0,36463.0,14678.0,-
333369,8593538634525,Endorsements,Pending,Low,Mail,2023-05-20 07:00:00,2023-05-25 15:41:00,2023-05-24 13:01:00,2023-05-24 12:54:00,2023-06-14 14:43:00,96.0,Offered,0,1,3286.0,4299.0,2154.0,5751.0,2880.0,6285.0,3286.0,-
333370,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-24 13:01:00,2023-05-24 12:54:00,2023-06-14 14:43:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333371,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-05-31 15:23:00,2023-05-31 15:23:00,2023-05-31 15:23:00,2023-05-31 15:23:00,272.0,Offered,0,0,478.0,16343.0,8303.0,16343.0,8303.0,16343.0,8303.0,-
333372,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-31 15:23:00,2023-05-31 15:23:00,2023-05-31 15:23:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333373,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-01 15:29:00,2023-06-01 15:29:00,2023-06-01 15:29:00,2023-06-01 15:29:00,296.0,Offered,0,0,478.0,17789.0,9030.0,17789.0,9030.0,17789.0,9030.0,-
333374,7274610830493,Endorsements,Solved,Low,Mail,2023-05-20 07:00:00,2023-06-01 16:49:00,2023-05-24 13:02:00,2023-05-24 13:02:00,2023-06-01 16:49:00,298.0,Offered,0,2,3123.0,17869.0,9109.0,17869.0,9109.0,6122.0,3123.0,-
333375,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-24 13:02:00,2023-05-24 13:02:00,2023-06-01 16:49:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333376,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-05-29 19:34:00,2023-05-29 19:34:00,2023-05-29 19:34:00,2023-05-29 19:34:00,229.0,Offered,0,0,478.0,13714.0,7115.0,13714.0,7115.0,13714.0,7115.0,-
333377,7235669902621,Endorsements,Solved,Low,Mail,2023-05-20 07:00:00,2023-05-31 16:43:00,2023-05-31 16:43:00,2023-05-31 16:43:00,2023-05-31 16:43:00,274.0,Offered,0,1,8383.0,16423.0,8383.0,16423.0,8383.0,16423.0,8383.0,-
333378,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-31 16:43:00,2023-05-31 16:43:00,2023-05-31 16:43:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333379,7303545684253,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-18 13:35:00,2023-05-24 14:59:00,2023-05-24 14:59:00,2023-05-29 13:19:00,222.0,Offered,0,2,3240.0,13339.0,6740.0,13339.0,6740.0,13339.0,6740.0,-
333380,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-24 14:59:00,2023-05-24 14:59:00,2023-05-29 13:19:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333381,7280726319133,Endorsements,Pending,Low,Mail,2023-05-20 07:00:00,2023-06-13 12:19:00,2023-05-22 15:38:00,2023-05-22 15:38:00,2023-05-29 13:19:00,96.0,Offered,0,12,1838.0,4299.0,2154.0,5751.0,2880.0,6695.0,3695.0,-
333382,10825931378845,Endorsements,Solved,Low,Mail,2023-05-20 07:00:00,2023-06-09 12:45:00,2023-05-22 12:39:00,2023-05-22 12:39:00,2023-06-09 12:45:00,486.0,Offered,0,3,1659.0,29145.0,14625.0,29145.0,14625.0,3219.0,1659.0,-
333383,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-05 10:49:00,2023-06-05 10:49:00,2023-06-05 10:49:00,2023-06-05 10:49:00,388.0,Offered,0,0,478.0,23269.0,11629.0,23269.0,11629.0,23269.0,11629.0,-
333384,10062985606045,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-15 13:41:00,2023-05-22 10:55:00,2023-05-22 10:55:00,2023-05-26 13:10:00,150.0,Offered,0,2,1556.0,9010.0,4571.0,9010.0,4571.0,3115.0,1556.0,-
333385,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-05-25 17:31:00,2023-05-25 17:31:00,2023-05-25 17:31:00,2023-05-25 17:31:00,131.0,Offered,0,0,478.0,7832.0,4112.0,7832.0,4112.0,7832.0,4112.0,-
333386,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-25 17:31:00,2023-05-25 17:31:00,2023-05-25 17:31:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333387,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-05-24 13:12:00,2023-05-24 12:54:00,2023-05-24 12:54:00,2023-05-24 13:12:00,102.0,Offered,0,0,478.0,6132.0,3133.0,6132.0,3133.0,6132.0,3133.0,-
333388,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-24 12:54:00,2023-05-24 12:54:00,2023-05-24 13:12:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333389,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-05-30 15:50:00,2023-05-30 15:50:00,2023-05-30 15:50:00,2023-05-30 15:50:00,249.0,Offered,0,0,478.0,14930.0,7610.0,14930.0,7610.0,14930.0,7610.0,-
333390,7711202883101,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-15 12:35:00,2023-05-26 11:37:00,2023-05-26 11:37:00,2023-05-26 11:37:00,149.0,Offered,0,1,4477.0,8917.0,4477.0,8917.0,4477.0,8917.0,4477.0,-
333391,6721632937629,Endorsements,New,Low,Mail,2023-05-20 07:00:00,2023-05-20 07:00:00,2023-05-26 11:37:00,2023-05-26 11:37:00,2023-05-26 11:37:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,4238.0,2126.0,-
333392,7911290447005,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-11 15:37:00,2023-05-22 14:45:00,2023-05-22 14:45:00,2023-05-22 14:47:00,56.0,Offered,0,2,1787.0,3348.0,1788.0,3348.0,1788.0,3347.0,1787.0,-
333393,7785397464733,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-13 13:38:00,2023-05-22 12:10:00,2023-05-22 12:10:00,2023-05-24 13:23:00,102.0,Offered,0,3,1631.0,6143.0,3143.0,6143.0,3143.0,3218.0,1658.0,-
333394,9291437865117,Endorsements,Solved,Low,Mail,2023-05-20 07:00:00,2023-06-03 11:01:00,2023-06-03 11:01:00,2023-06-03 11:01:00,2023-06-03 11:01:00,340.0,Offered,0,1,10202.0,20402.0,10202.0,20402.0,10202.0,20402.0,10202.0,-
333395,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-06 11:13:00,2023-06-06 11:13:00,2023-06-06 11:13:00,2023-06-06 11:13:00,412.0,Offered,0,0,478.0,24733.0,12373.0,24733.0,12373.0,24733.0,12373.0,-
333396,6721632937629,Endorsements,Closed,Low,Mail,2023-05-20 07:00:00,2023-06-12 15:46:00,2023-06-12 15:46:00,2023-06-12 15:46:00,2023-06-12 15:46:00,561.0,Offered,0,0,478.0,33647.0,16967.0,33647.0,16967.0,33647.0,14678.0,-
